type_of_images,algorithm,numFeatures,width,height,distance,run_num,run_time,temperature,rvecs[0],rvecs[1],rvecs[2],tvecs[0],tvecs[1],tvecs[2]
low_light_black_dot_pos_center,SIFT,1000,1280,720,41ft,19,45.0460000038147,62,-38.183084318386626,1.1585340982422148,1.738888230084751,-1.4088979681962133,1.4526966101140426,49.259187298949321
low_light_black_dot_pos_center,SIFT,1000,1280,720,41ft,19,45.33500003814697,68,0.0,0.0,0.0,0.0,0.0,0.0
low_light_black_dot_pos_center,SIFT,1000,1280,720,41ft,19,45.54900002479553,74,76.563888655380509,70.157255092546222,-59.94013689915834,-2.3539022729190244,1.2743285355334109,23.395596341833556
low_light_black_dot_pos_center,SIFT,1000,1280,720,41ft,19,45.71900010108948,80,None,None,None,None,None,None
low_light_black_dot_pos_center,SIFT,1000,1280,720,41ft,19,45.89300012588501,86,None,None,None,None,None,None
low_light_black_dot_pos_center,SIFT,1000,1280,720,41ft,19,46.08200001716614,92,None,None,None,None,None,None
low_light_black_dot_pos_center,SIFT,1000,1280,720,41ft,20,44.36299991607666,44,-39.448766185712209,3.5048357771289753,2.4681302393746742,-1.4986122987046617,1.3473281460645701,48.947699887685275
low_light_black_dot_pos_center,SIFT,1000,1280,720,41ft,20,44.6029999256134,48,-36.272361334974477,1.4683500715612137,2.2590593354192081,-1.446699199065651,1.4616110235967854,49.663322475870629
low_light_black_dot_pos_center,SIFT,1000,1280,720,41ft,20,44.83500003814697,56,-36.193259729636829,6.2508923504915659,3.3460957669044249,-1.503401578061087,1.4978523634484935,50.4498726237032
low_light_black_dot_pos_center,SIFT,1000,1280,720,41ft,20,45.074000120162964,62,-39.16191864043941,4.2910218706764569,2.6554709256198872,-1.5057793307215135,1.3817546510459693,49.861731308504403
low_light_black_dot_pos_center,SIFT,1000,1280,720,41ft,20,45.24399995803833,68,None,None,None,None,None,None
low_light_black_dot_pos_center,SIFT,1000,1280,720,41ft,20,45.46499991416931,74,-37.808014442771253,1.5308697797550916,1.4076302474015145,-1.3975109589189902,1.4446920532127763,49.246214446617323
low_light_black_dot_pos_center,SIFT,1000,1280,720,41ft,20,45.632999897003174,80,None,None,None,None,None,None
low_light_black_dot_pos_center,SIFT,1000,1280,720,41ft,20,45.812000036239624,86,None,None,None,None,None,None
low_light_black_dot_pos_center,SIFT,1000,1280,720,41ft,20,46.151000022888184,92,0.0,0.0,0.0,0.0,0.0,0.0
low_light_black_dot_pos_center,SIFT,1000,1280,720,41ft,21,44.26300001144409,44,-39.413182546747258,2.7968905260997108,2.7863913359193311,-1.488034259777179,1.3511859515225149,49.377023656999292
low_light_black_dot_pos_center,SIFT,1000,1280,720,41ft,21,44.60199999809265,48,0.0,0.0,0.0,0.0,0.0,0.0
low_light_black_dot_pos_center,SIFT,1000,1280,720,41ft,21,44.83200001716614,56,-39.97892289492917,5.6445119262908516,2.7800093954941776,-1.4981899598168555,1.4820224206397001,50.543329856086444
low_light_black_dot_pos_center,SIFT,1000,1280,720,41ft,21,45.080000162124634,62,-36.325836332240165,2.5213550323628064,2.0399255294865459,-1.5549016651840639,1.4568921892388351,50.74340884748166
low_light_black_dot_pos_center,SIFT,1000,1280,720,41ft,21,45.307000160217285,68,-38.8061691836552,2.2553832169037333,2.0284152977659606,-1.4403781978369508,1.4006970393035751,48.937078408621019
low_light_black_dot_pos_center,SIFT,1000,1280,720,41ft,21,45.50399994850159,74,0.0,0.0,0.0,0.0,0.0,0.0
low_light_black_dot_pos_center,SIFT,1000,1280,720,41ft,21,45.74500012397766,80,0.0,0.0,0.0,0.0,0.0,0.0
low_light_black_dot_pos_center,SIFT,1000,1280,720,41ft,21,45.926000118255615,86,None,None,None,None,None,None
low_light_black_dot_pos_center,SIFT,1000,1280,720,41ft,21,46.16900014877319,92,0.0,0.0,0.0,0.0,0.0,0.0
low_light_black_dot_pos_center,SIFT,1000,1280,720,41ft,22,44.33899998664856,44,-37.436601375556982,1.7319965293547783,2.3356552421549637,-1.4816400926824809,1.4588481528177906,49.584345847379645
low_light_black_dot_pos_center,SIFT,1000,1280,720,41ft,22,44.57299995422363,48,-36.971123776590183,2.7475168213664829,2.2352189883146245,-1.4615294554100347,1.4751315031952399,49.929751938121235
low_light_black_dot_pos_center,SIFT,1000,1280,720,41ft,22,44.799999952316284,56,-36.267380578697775,1.5379011733217345,2.117109003292692,-1.4744681090691196,1.5106035094360939,49.867820801228504
low_light_black_dot_pos_center,SIFT,1000,1280,720,41ft,22,45.02499985694885,62,-40.417067711404243,6.8220830123015048,2.9355452858189524,-1.4801571701748244,1.4750395205637226,50.886071296803216
low_light_black_dot_pos_center,SIFT,1000,1280,720,41ft,22,45.26300001144409,68,-36.966683672765974,4.1100429853776674,2.5446347885447578,-1.5357278718631107,1.5076536232464719,50.818829224828349
low_light_black_dot_pos_center,SIFT,1000,1280,720,41ft,22,45.49399995803833,74,-40.293960090358979,-3.2557550097397647,0.11007793230607317,-1.0886985620113916,1.2967477993035339,49.2847873386957
low_light_black_dot_pos_center,SIFT,1000,1280,720,41ft,22,45.66499996185303,80,None,None,None,None,None,None
low_light_black_dot_pos_center,SIFT,1000,1280,720,41ft,22,45.96199989318848,86,0.0,0.0,0.0,0.0,0.0,0.0
low_light_black_dot_pos_center,SIFT,1000,1280,720,41ft,22,46.14100003242493,92,None,None,None,None,None,None
low_light_black_dot_pos_center,SIFT,1000,1280,720,41ft,23,45.15400004386902,44,-35.859756139218405,7.191836017434059,3.641360149619286,-1.4308296906575122,1.5133119137021098,51.308889828687448
low_light_black_dot_pos_center,SIFT,1000,1280,720,41ft,23,45.38700008392334,48,-36.516948033032371,4.6768902450817418,3.1270896367867782,-1.4735971805473609,1.464958055449296,50.325811094674357
low_light_black_dot_pos_center,SIFT,1000,1280,720,41ft,23,45.62299990653992,56,-34.984752484486798,0.33806956253700199,0.87097154165525537,-1.6353155843838403,1.4717938666894317,51.856673804133585
low_light_black_dot_pos_center,SIFT,1000,1280,720,41ft,23,45.85800004005432,62,-38.76130020466347,7.1783443625210639,3.2920574971772423,-1.4958739267244054,1.4898988488743992,50.821109077638638
low_light_black_dot_pos_center,SIFT,1000,1280,720,41ft,23,46.085999965667725,68,-40.249362763585275,1.2365492016940431,1.6007345261722752,-1.3729075286021066,1.4203621782548033,48.846817068166217
low_light_black_dot_pos_center,SIFT,1000,1280,720,41ft,23,46.342000007629395,74,0.0,0.0,0.0,0.0,0.0,0.0
low_light_black_dot_pos_center,SIFT,1000,1280,720,41ft,23,46.515000104904175,80,None,None,None,None,None,None
low_light_black_dot_pos_center,SIFT,1000,1280,720,41ft,23,46.687000036239624,86,None,None,None,None,None,None
low_light_black_dot_pos_center,SIFT,1000,1280,720,41ft,23,46.86500000953674,92,None,None,None,None,None,None
low_light_black_dot_pos_center,SIFT,1000,1280,720,41ft,24,44.37400007247925,44,-37.674603875942317,0.36780478707086617,1.8667220069595145,-1.4330029256153491,1.4510477218232294,49.667108312497888
low_light_black_dot_pos_center,SIFT,1000,1280,720,41ft,24,44.593000173568726,48,-38.186887188085691,1.9300677065863749,1.8942856441525058,-1.48893095962891,1.4435643425522442,49.824149735728334
low_light_black_dot_pos_center,SIFT,1000,1280,720,41ft,24,44.81400012969971,56,-39.479758068032403,3.0825084337865798,2.1747179564183732,-1.4529089324981546,1.398779581272436,48.497957643806124
low_light_black_dot_pos_center,SIFT,1000,1280,720,41ft,24,45.05299997329712,62,-37.654768908672828,4.2727682601215475,2.4416076269545126,-1.5161230501774294,1.41080211667939,49.937547443781256
low_light_black_dot_pos_center,SIFT,1000,1280,720,41ft,24,45.27800011634827,68,-40.600073780274073,10.335473114810481,3.8379190520556046,-1.6206739513365913,1.3991338534904929,50.303177011950687
low_light_black_dot_pos_center,SIFT,1000,1280,720,41ft,24,45.492000102996826,74,-39.861961923240067,6.0946765453561866,2.5073556558821655,-1.5502966105121054,1.4217402888107866,51.736005072903417
low_light_black_dot_pos_center,SIFT,1000,1280,720,41ft,24,45.66200017929077,80,None,None,None,None,None,None
low_light_black_dot_pos_center,SIFT,1000,1280,720,41ft,24,45.83400011062622,86,None,None,None,None,None,None
low_light_black_dot_pos_center,SIFT,1000,1280,720,41ft,24,46.01400017738342,92,None,None,None,None,None,None
low_light_black_dot_pos_center,SIFT,1000,1280,720,41ft,25,44.49499988555908,44,-36.554090618387008,5.0908596989252777,2.3676928725772157,-1.5517123929549987,1.4745477182793554,51.45973375015177
low_light_black_dot_pos_center,SIFT,1000,1280,720,41ft,25,44.71799993515015,48,-37.284650859192411,4.5013008007555149,2.7794831298615654,-1.5033593192656241,1.437416782033579,49.998443294597777
low_light_black_dot_pos_center,SIFT,1000,1280,720,41ft,25,44.954999923706055,56,-39.570744108833594,2.1307184424274981,2.3428015121776578,-1.4661388339154258,1.3914072813606244,49.015563033752507
low_light_black_dot_pos_center,SIFT,1000,1280,720,41ft,25,45.17999982833862,62,-36.860860976437507,3.0830819437169104,2.1945465440094281,-1.5116693356819002,1.4346292951118624,50.559431652903406
low_light_black_dot_pos_center,SIFT,1000,1280,720,41ft,25,45.41799998283386,68,-36.338072632699806,7.2227184107506757,2.3445958257418895,-1.6021575197290394,1.4745004878517891,51.759099493891149
low_light_black_dot_pos_center,SIFT,1000,1280,720,41ft,25,45.66699981689453,74,-38.444511306464882,1.3498178424988618,1.5181886382070657,-1.3427493155116756,1.449302289185904,48.742158311914579
low_light_black_dot_pos_center,SIFT,1000,1280,720,41ft,25,45.835999965667725,80,None,None,None,None,None,None
low_light_black_dot_pos_center,SIFT,1000,1280,720,41ft,25,46.00999999046326,86,None,None,None,None,None,None
low_light_black_dot_pos_center,SIFT,1000,1280,720,41ft,25,46.187999963760376,92,None,None,None,None,None,None
low_light_black_dot_pos_center,SIFT,1000,1280,720,41ft,26,44.48399996757507,44,-37.86096280378856,3.8643393920591498,2.8926082584365096,-1.5591306620612284,1.4382755157059495,49.666295032724804
low_light_black_dot_pos_center,SIFT,1000,1280,720,41ft,26,44.71799993515015,48,-37.761963779223983,1.7407983596791401,2.1893901146979799,-1.4834703873237813,1.4468905175442923,49.585936887782722
low_light_black_dot_pos_center,SIFT,1000,1280,720,41ft,26,44.95099997520447,56,-37.352610489143473,0.61206904741695434,1.8100257164587279,-1.4168233368822423,1.4692008628327786,49.399240015796188
low_light_black_dot_pos_center,SIFT,1000,1280,720,41ft,26,45.174999952316284,62,-38.516474374105407,2.2986423739293227,2.2848039890080205,-1.4864795064720111,1.4184826862057403,49.232344110161165
low_light_black_dot_pos_center,SIFT,1000,1280,720,41ft,26,45.39800000190735,68,-40.635986395809908,6.0257120281048531,3.3657543884435999,-1.675667128643479,1.3142566676472771,49.369213948945543
low_light_black_dot_pos_center,SIFT,1000,1280,720,41ft,26,45.621999979019165,74,-36.327615097477185,3.574403507628531,2.6410443147849483,-1.5374410187762384,1.4738972324037669,50.782730028223405
low_light_black_dot_pos_center,SIFT,1000,1280,720,41ft,26,45.799999952316284,80,0.0,0.0,0.0,0.0,0.0,0.0
low_light_black_dot_pos_center,SIFT,1000,1280,720,41ft,26,46.03200006484985,86,0.0,0.0,0.0,0.0,0.0,0.0
low_light_black_dot_pos_center,SIFT,1000,1280,720,41ft,26,46.22000002861023,92,None,None,None,None,None,None
low_light_black_dot_pos_center,SIFT,1000,1280,720,41ft,27,45.9760000705719,44,-39.312996176149582,1.0708643147587302,1.9081552425968658,-1.2837525987312084,1.3862729264104863,48.25950574488153
low_light_black_dot_pos_center,SIFT,1000,1280,720,41ft,27,46.19600009918213,48,-37.467524448408646,3.8076235762441151,2.4330727571679622,-1.5167068006941671,1.4202260436698144,50.11200605495474
low_light_black_dot_pos_center,SIFT,1000,1280,720,41ft,27,46.425999879837036,56,-36.421074464470109,0.97832442830888178,1.4813363922773874,-1.5448606729815066,1.479002165017685,51.032224353256602
low_light_black_dot_pos_center,SIFT,1000,1280,720,41ft,27,46.65499997138977,62,-38.003408915944689,3.1008385241034624,2.4331635796967688,-1.4838098743876877,1.4162595238582545,49.436969517298671
low_light_black_dot_pos_center,SIFT,1000,1280,720,41ft,27,46.87299990653992,68,-38.615009194109753,7.7029016439750473,3.024784070964524,-1.5884872082932968,1.4117449216835538,50.3304973487095
low_light_black_dot_pos_center,SIFT,1000,1280,720,41ft,27,47.04200005531311,74,None,None,None,None,None,None
low_light_black_dot_pos_center,SIFT,1000,1280,720,41ft,27,47.33899998664856,80,0.0,0.0,0.0,0.0,0.0,0.0
low_light_black_dot_pos_center,SIFT,1000,1280,720,41ft,27,47.675999879837036,86,0.0,0.0,0.0,0.0,0.0,0.0
low_light_black_dot_pos_center,SIFT,1000,1280,720,41ft,27,47.85699987411499,92,None,None,None,None,None,None
low_light_black_dot_pos_center,SIFT,1000,1280,720,41ft,28,46.1949999332428,44,-38.290752547434401,0.46869066361196454,1.4775661379531055,-1.436243840656952,1.4591386347588871,49.525761771223948
low_light_black_dot_pos_center,SIFT,1000,1280,720,41ft,28,46.424999952316284,48,-34.546709850960596,4.0076913395517204,3.1230122923718211,-1.4699869661404257,1.5192467448731262,50.86157911677774
low_light_black_dot_pos_center,SIFT,1000,1280,720,41ft,28,46.66199994087219,56,-38.381672373955091,2.8253502617271242,2.3983487410845039,-1.5378189319965654,1.4121095206525858,50.558050410380048
low_light_black_dot_pos_center,SIFT,1000,1280,720,41ft,28,46.87599992752075,62,-36.122467611909066,0.63079075587445699,1.4043978005952709,-1.4417285013134371,1.4663545582875697,50.718677409296298
low_light_black_dot_pos_center,SIFT,1000,1280,720,41ft,28,47.0460000038147,68,None,None,None,None,None,None
low_light_black_dot_pos_center,SIFT,1000,1280,720,41ft,28,47.28099989891052,74,42.099666011373536,-16.762702081375767,6.8791026889388576,-1.4111243188545168,1.5446377689856114,50.04863557131516
low_light_black_dot_pos_center,SIFT,1000,1280,720,41ft,28,47.56599998474121,80,0.0,0.0,0.0,0.0,0.0,0.0
low_light_black_dot_pos_center,SIFT,1000,1280,720,41ft,28,47.74199986457825,86,None,None,None,None,None,None
low_light_black_dot_pos_center,SIFT,1000,1280,720,41ft,28,48.0939998626709,92,0.0,0.0,0.0,0.0,0.0,0.0
low_light_black_dot_pos_center,SIFT,1000,1280,720,41ft,29,47.212000131607056,44,-38.300374284474259,3.1728669411995827,2.4444644791812795,-1.4920328814693933,1.4204918909453108,49.797225165874735
low_light_black_dot_pos_center,SIFT,1000,1280,720,41ft,29,47.44600009918213,48,-38.01734971066486,7.2688060378038548,2.7310697197886915,-1.5207543424891268,1.4252014246800793,50.635977680823508
low_light_black_dot_pos_center,SIFT,1000,1280,720,41ft,29,47.664000034332275,56,-39.745755818795111,6.1348847650235756,2.8102425677870131,-1.4402571162368094,1.4322582609335028,49.561236908474889
low_light_black_dot_pos_center,SIFT,1000,1280,720,41ft,29,47.90400004386902,62,-34.987242953065035,3.9269241653802855,3.0877289122872211,-1.4577077895846289,1.4935631756195911,50.801822530258178
low_light_black_dot_pos_center,SIFT,1000,1280,720,41ft,29,48.12600016593933,68,-35.584636382689617,-3.1153124084238906,0.60746128284563605,-1.7080921398073348,1.5265588023797698,52.744188838878081
low_light_black_dot_pos_center,SIFT,1000,1280,720,41ft,29,48.366000175476074,74,0.0,0.0,0.0,0.0,0.0,0.0
low_light_black_dot_pos_center,SIFT,1000,1280,720,41ft,29,48.64800000190735,80,0.0,0.0,0.0,0.0,0.0,0.0
low_light_black_dot_pos_center,SIFT,1000,1280,720,41ft,29,48.824000120162964,86,None,None,None,None,None,None
low_light_black_dot_pos_center,SIFT,1000,1280,720,41ft,29,49.06100010871887,92,-32.470937702629378,1.4259202432555638,1.1431562816263441,-1.4219458500510076,1.6118771776017708,52.767235398471058
low_light_black_dot_pos_center,SIFT,1000,1280,720,41ft,30,44.394999980926514,44,-38.191069364681979,2.4492684406595759,2.3945026731291659,-1.4933760292733269,1.4400610443318516,49.184078944202753
low_light_black_dot_pos_center,SIFT,1000,1280,720,41ft,30,44.61500000953674,48,-40.038916634848171,3.3181516837704947,3.0986895621185409,-1.5964711861086074,1.3511721149297939,48.85888640553641
low_light_black_dot_pos_center,SIFT,1000,1280,720,41ft,30,44.842000007629395,56,-37.552191507349953,6.9763264167613652,3.4614499474874951,-1.5138898201433661,1.491895362940459,50.452313228500273
low_light_black_dot_pos_center,SIFT,1000,1280,720,41ft,30,45.09100008010864,62,-38.975730581935352,4.0715989167500029,2.3444786915241558,-1.4135436164966173,1.4106138575152118,49.740935771365599
low_light_black_dot_pos_center,SIFT,1000,1280,720,41ft,30,45.3289999961853,68,-36.931623513857808,3.6166330615873008,2.1146373823087239,-1.531149942669638,1.4472100058008321,50.092204282188504
low_light_black_dot_pos_center,SIFT,1000,1280,720,41ft,30,45.49600005149841,74,None,None,None,None,None,None
low_light_black_dot_pos_center,SIFT,1000,1280,720,41ft,30,45.71900010108948,80,-37.202424234976313,0.82411457066366445,1.4779482844568916,-1.4621321103133473,1.4647374490643406,49.89502010197873
low_light_black_dot_pos_center,SIFT,1000,1280,720,41ft,30,45.89300012588501,86,None,None,None,None,None,None
low_light_black_dot_pos_center,SIFT,1000,1280,720,41ft,30,46.07599997520447,92,None,None,None,None,None,None
low_light_black_dot_pos_center,SIFT,1000,1280,720,41ft,31,44.78600001335144,44,-37.672554989311863,3.2553333038224821,2.7490305439505716,-1.4983247362476466,1.4277658503842605,50.085932357723379
low_light_black_dot_pos_center,SIFT,1000,1280,720,41ft,31,45.01699995994568,48,-40.131156690286531,3.2468700954593959,2.1906677619584269,-1.4419417338777281,1.3970778158647219,49.103112795405892
low_light_black_dot_pos_center,SIFT,1000,1280,720,41ft,31,45.253000020980835,56,-34.774285622497672,0.98529002009544486,1.4411446714975076,-1.5988046505791074,1.4723002154035358,51.962658819320652
low_light_black_dot_pos_center,SIFT,1000,1280,720,41ft,31,45.48699998855591,62,-37.511132932011023,6.4948921377097832,2.8704956464287394,-1.5005850024857597,1.4685106416182463,50.938910236006414
low_light_black_dot_pos_center,SIFT,1000,1280,720,41ft,31,45.71900010108948,68,-35.983522887629277,2.0486932298199068,2.8090882450067904,-1.4017617239703126,1.4917497408476219,49.499598538494787
low_light_black_dot_pos_center,SIFT,1000,1280,720,41ft,31,45.88700008392334,74,None,None,None,None,None,None
low_light_black_dot_pos_center,SIFT,1000,1280,720,41ft,31,46.10199999809265,80,-37.682562841239694,-81.29999411466197,-43.484307003168794,-1.047583422778344,0.10967620357020079,13.877775387042819
low_light_black_dot_pos_center,SIFT,1000,1280,720,41ft,31,46.27400016784668,86,None,None,None,None,None,None
low_light_black_dot_pos_center,SIFT,1000,1280,720,41ft,31,46.4539999961853,92,None,None,None,None,None,None
low_light_black_dot_pos_center,SIFT,1000,1280,720,41ft,32,45.367999792099,44,-38.188135290849608,1.9520489057918604,2.1240096564292417,-1.4447872563121196,1.4296257307992581,49.460676788271613
low_light_black_dot_pos_center,SIFT,1000,1280,720,41ft,32,45.60199999809265,48,-36.712081260672122,2.5299069149981834,2.3788600085879335,-1.4749775317918181,1.4731730363256694,50.061342561363574
low_light_black_dot_pos_center,SIFT,1000,1280,720,41ft,32,45.83799982070923,56,-39.943544426224356,5.2342614240063812,2.7419907358626334,-1.4655341095436838,1.4674191292360748,50.248548998134879
low_light_black_dot_pos_center,SIFT,1000,1280,720,41ft,32,46.056999921798706,62,-36.995662161899425,5.2928988105357266,2.5839411874947542,-1.5121839516432503,1.4637885707556666,50.973156229566108
